1,3.90856,2.31579
1,4.16441,2.31579
1,4.40454,2.31579
1,4.63158,2.31579
1,4.84749,2.31579
1,5.05378,2.31579
1,5.25165,2.31579
1,5.44207,2.31579
1,5.62582,2.31579
1,5.80357,2.31579
0,1,2.90179
0,1,0.5
1,2,0.5
1,2.5,0.5
1,2.9,0.5
1,3.24483,0.5
1,3.55301,0.5
1,3.83446,0.5
0,1,1.91723
1,2,1.91723
0,1,1
1,2,1
1,2.5,1
1,2.9,1
1,3.24483,1
1,3.55301,1
1,3.83446,1
1,4.09525,1
1,4.33944,1
1,4.56988,1
1,4.78871,1
0,1,2.39435
0,1,0.5
1,2,0.5
1,2.5,0.5
0,1,1.25
1,2,1.25
1,2.5,1.25
1,2.9,1.25
1,3.24483,1.25
0,1,1.62241
0,1,0.5
1,2,0.5
1,2.5,0.5
0,1,1.25
0,1,0.5
1,2,0.5
1,2.5,0.5
1,2.9,0.5
1,3.24483,0.5
1,3.55301,0.5
1,3.83446,0.5
1,4.09525,0.5
1,4.33944,0.5
1,4.56988,0.5
1,4.78871,0.5
1,4.99753,0.5
1,5.19763,0.5
1,5.39003,0.5
1,5.57555,0.5
1,5.75491,0.5
1,5.92867,0.5
1,6.09735,0.5
1,6.26135,0.5
1,6.42106,0.5
1,6.5768,0.5
1,6.72885,0.5
1,6.87746,0.5
1,7.02286,0.5
1,7.16526,0.5
1,7.30482,0.5
1,7.44171,0.5
1,7.57609,0.5
1,7.70809,0.5
1,7.83782,0.5
1,7.96541,0.5
1,8.09095,0.5
1,8.21454,0.5
1,8.33628,0.5
1,8.45624,0.5
0,1,4.22812
0,2,4.22812
0,3,4.22812
0,4,4.22812
1,5,4.22812
1,5.2,4.22812
1,5.39231,4.22812
1,5.57776,4.22812
1,5.75704,4.22812
1,5.93074,4.22812
0,1,2.96537
0,2,2.96537
1,3,2.96537
1,3.33333,2.96537
1,3.63333,2.96537
1,3.90856,2.96537
1,4.16441,2.96537
0,1,2.08221
0,2,2.08221
1,3,2.08221
1,3.33333,2.08221
0,1,1.66667
1,2,1.66667
0,1,1
1,2,1
0,1,1
0,1,0.5
1,2,0.5
1,2.5,0.5
0,1,1.25
1,2,1.25
1,2.5,1.25
1,2.9,1.25
1,3.24483,1.25
1,3.55301,1.25
0,1,1.77651
1,2,1.77651
1,2.5,1.77651
1,2.9,1.77651
1,3.24483,1.77651
0,1,1.62241
1,2,1.62241
1,2.5,1.62241
1,2.9,1.62241
1,3.24483,1.62241
1,3.55301,1.62241
1,3.83446,1.62241
1,4.09525,1.62241
1,4.33944,1.62241
0,1,2.16972
0,2,2.16972
1,3,2.16972
1,3.33333,2.16972
1,3.63333,2.16972
1,3.90856,2.16972
1,4.16441,2.16972
1,4.40454,2.16972
1,4.63158,2.16972
1,4.84749,2.16972
1,5.05378,2.16972
1,5.25165,2.16972
1,5.44207,2.16972
1,5.62582,2.16972
1,5.80357,2.16972
1,5.97588,2.16972
1,6.14322,2.16972
1,6.306,2.16972
1,6.46458,2.16972
1,6.61927,2.16972
1,6.77034,2.16972
1,6.91805,2.16972
1,7.0626,2.16972
1,7.20419,2.16972
1,7.343,2.16972
1,7.47918,2.16972
1,7.61288,2.16972
1,7.74424,2.16972
0,1,3.87212
0,2,3.87212
0,3,3.87212
1,4,3.87212
1,4.25,3.87212
1,4.48529,3.87212
1,4.70824,3.87212
1,4.92064,3.87212
0,1,2.46032
0,2,2.46032
1,3,2.46032
0,1,1.5
1,2,1.5
0,1,1
1,2,1
1,2.5,1
1,2.9,1
0,1,1.45
1,2,1.45
1,2.5,1.45
0,1,1.25
1,2,1.25
1,2.5,1.25
1,2.9,1.25
0,1,1.45
1,2,1.45
1,2.5,1.45
1,2.9,1.45
1,3.24483,1.45
1,3.55301,1.45
1,3.83446,1.45
1,4.09525,1.45
1,4.33944,1.45
1,4.56988,1.45
1,4.78871,1.45
1,4.99753,1.45
1,5.19763,1.45
1,5.39003,1.45
1,5.57555,1.45
1,5.75491,1.45
1,5.92867,1.45
1,6.09735,1.45
1,6.26135,1.45
1,6.42106,1.45
1,6.5768,1.45
1,6.72885,1.45
0,1,3.36442
0,2,3.36442
0,3,3.36442
1,4,3.36442
1,4.25,3.36442
1,4.48529,3.36442
1,4.70824,3.36442
1,4.92064,3.36442
1,5.12386,3.36442
1,5.31903,3.36442
1,5.50703,3.36442
1,5.68862,3.36442
1,5.86441,3.36442
1,6.03493,3.36442
0,1,3.01746
0,2,3.01746
0,3,3.01746
1,4,3.01746
1,4.25,3.01746
1,4.48529,3.01746
1,4.70824,3.01746
1,4.92064,3.01746
1,5.12386,3.01746
1,5.31903,3.01746
1,5.50703,3.01746
1,5.68862,3.01746
1,5.86441,3.01746
1,6.03493,3.01746
1,6.20063,3.01746
1,6.36191,3.01746
1,6.51909,3.01746
0,1,3.25955
0,1,0.5
1,2,0.5
0,1,1
0,1,0.5
0,1,0.5
0,1,0.5
0,1,0.5
0,1,0.5
0,1,0.5
0,1,0.5
0,1,0.5
0,1,0.5
0,1,0.5
0,1,0.5
1,2,0.5
1,2.5,0.5
1,2.9,0.5
1,3.24483,0.5
1,3.55301,0.5
1,3.83446,0.5
1,4.09525,0.5
1,4.33944,0.5
1,4.56988,0.5
1,4.78871,0.5
1,4.99753,0.5
1,5.19763,0.5
1,5.39003,0.5
1,5.57555,0.5
1,5.75491,0.5
1,5.92867,0.5
0,1,2.96434
0,2,2.96434
0,1,1
1,2,1
1,2.5,1
1,2.9,1
1,3.24483,1
1,3.55301,1
1,3.83446,1
1,4.09525,1
1,4.33944,1
1,4.56988,1
1,4.78871,1
1,4.99753,1
1,5.19763,1
1,5.39003,1
1,5.57555,1
0,1,2.78778
0,2,2.78778
1,3,2.78778
0,1,1.5
1,2,1.5
1,2.5,1.5
1,2.9,1.5
1,3.24483,1.5
1,3.55301,1.5
1,3.83446,1.5
1,4.09525,1.5
1,4.33944,1.5
1,4.56988,1.5
1,4.78871,1.5
0,1,2.39435
0,2,2.39435
1,3,2.39435
1,3.33333,2.39435
1,3.63333,2.39435
1,3.90856,2.39435
1,4.16441,2.39435
0,1,2.08221
0,2,2.08221
1,3,2.08221
1,3.33333,2.08221
1,3.63333,2.08221
1,3.90856,2.08221
1,4.16441,2.08221
1,4.40454,2.08221
1,4.63158,2.08221
1,4.84749,2.08221
1,5.05378,2.08221
1,5.25165,2.08221
1,5.44207,2.08221
1,5.62582,2.08221
1,5.80357,2.08221
1,5.97588,2.08221
1,6.14322,2.08221
1,6.306,2.08221
1,6.46458,2.08221
1,6.61927,2.08221
1,6.77034,2.08221
1,6.91805,2.08221
1,7.0626,2.08221
1,7.20419,2.08221
1,7.343,2.08221
1,7.47918,2.08221
1,7.61288,2.08221
1,7.74424,2.08221
1,7.87337,2.08221
1,8.00038,2.08221
1,8.12537,2.08221
1,8.24844,2.08221
1,8.36968,2.08221
1,8.48916,2.08221
1,8.60696,2.08221
1,8.72314,2.08221
1,8.83778,2.08221
1,8.95093,2.08221
1,9.06265,2.08221
1,9.17299,2.08221
1,9.28201,2.08221
1,9.38974,2.08221
1,9.49624,2.08221
1,9.60155,2.08221
1,9.7057,2.08221
1,9.80873,2.08221
1,9.91068,2.08221
1,10.0116,2.08221
1,10.1115,2.08221
1,10.2104,2.08221
1,10.3083,2.08221
1,10.4053,2.08221
1,10.5014,2.08221
1,10.5966,2.08221
1,10.691,2.08221
1,10.7845,2.08221
1,10.8773,2.08221
0,1,5.43864
0,1,0.5
1,2,0.5
1,2.5,0.5
0,1,1.25
1,2,1.25
1,2.5,1.25
1,2.9,1.25
0,1,1.45
1,2,1.45
1,2.5,1.45
1,2.9,1.45
1,3.24483,1.45
1,3.55301,1.45
0,1,1.77651
1,2,1.77651
1,2.5,1.77651
1,2.9,1.77651
1,3.24483,1.77651
1,3.55301,1.77651
1,3.83446,1.77651
1,4.09525,1.77651
1,4.33944,1.77651
1,4.56988,1.77651
1,4.78871,1.77651
0,1,2.39435
0,2,2.39435
1,3,2.39435
1,3.33333,2.39435
1,3.63333,2.39435
1,3.90856,2.39435
0,1,1.95428
1,2,1.95428
1,2.5,1.95428
1,2.9,1.95428
1,3.24483,1.95428
1,3.55301,1.95428
1,3.83446,1.95428
1,4.09525,1.95428
1,4.33944,1.95428
1,4.56988,1.95428
1,4.78871,1.95428
1,4.99753,1.95428
1,5.19763,1.95428
1,5.39003,1.95428
1,5.57555,1.95428
1,5.75491,1.95428
1,5.92867,1.95428
1,6.09735,1.95428
1,6.26135,1.95428
1,6.42106,1.95428
0,1,3.21053
0,2,3.21053
0,3,3.21053
1,4,3.21053
1,4.25,3.21053
1,4.48529,3.21053
1,4.70824,3.21053
1,4.92064,3.21053
1,5.12386,3.21053
1,5.31903,3.21053
1,5.50703,3.21053
1,5.68862,3.21053
1,5.86441,3.21053
1,6.03493,3.21053
1,6.20063,3.21053
1,6.36191,3.21053
0,1,3.18095
0,2,3.18095
0,3,3.18095
0,1,1.5
1,2,1.5
1,2.5,1.5
1,2.9,1.5
1,3.24483,1.5
1,3.55301,1.5
1,3.83446,1.5
1,4.09525,1.5
1,4.33944,1.5
0,1,2.16972
0,2,2.16972
0,1,1
1,2,1
1,2.5,1
1,2.9,1
1,3.24483,1
1,3.55301,1
1,3.83446,1
1,4.09525,1
1,4.33944,1
1,4.56988,1
1,4.78871,1
1,4.99753,1
1,5.19763,1
1,5.39003,1
0,1,2.69501
0,2,2.69501
1,3,2.69501
1,3.33333,2.69501
1,3.63333,2.69501
0,1,1.81667
1,2,1.81667
1,2.5,1.81667
1,2.9,1.81667
1,3.24483,1.81667
1,3.55301,1.81667
1,3.83446,1.81667
1,4.09525,1.81667
0,1,2.04763
0,2,2.04763
1,3,2.04763
1,3.33333,2.04763
1,3.63333,2.04763
1,3.90856,2.04763
1,4.16441,2.04763
1,4.40454,2.04763
0,1,2.20227
0,2,2.20227
1,3,2.20227
1,3.33333,2.20227
1,3.63333,2.20227
1,3.90856,2.20227
1,4.16441,2.20227
1,4.40454,2.20227
1,4.63158,2.20227
1,4.84749,2.20227
1,5.05378,2.20227
1,5.25165,2.20227
1,5.44207,2.20227
1,5.62582,2.20227
1,5.80357,2.20227
1,5.97588,2.20227
1,6.14322,2.20227
1,6.306,2.20227
1,6.46458,2.20227
1,6.61927,2.20227
0,1,3.30964
0,2,3.30964
0,3,3.30964
1,4,3.30964
0,1,2
0,2,2
1,3,2
1,3.33333,2
1,3.63333,2
1,3.90856,2
1,4.16441,2
1,4.40454,2
1,4.63158,2
1,4.84749,2
1,5.05378,2
1,5.25165,2
1,5.44207,2
1,5.62582,2
1,5.80357,2
0,1,2.90179
0,2,2.90179
1,3,2.90179
1,3.33333,2.90179
1,3.63333,2.90179
1,3.90856,2.90179
1,4.16441,2.90179
1,4.40454,2.90179
1,4.63158,2.90179
0,1,2.31579
0,2,2.31579
1,3,2.31579
1,3.33333,2.31579
1,3.63333,2.31579
1,3.90856,2.31579
1,4.16441,2.31579
1,4.40454,2.31579
1,4.63158,2.31579
1,4.84749,2.31579
1,5.05378,2.31579
1,5.25165,2.31579
1,5.44207,2.31579
1,5.62582,2.31579
1,5.80357,2.31579
1,5.97588,2.31579
1,6.14322,2.31579
1,6.306,2.31579
1,6.46458,2.31579
1,6.61927,2.31579
0,1,3.30964
0,2,3.30964
0,3,3.30964
1,4,3.30964
1,4.25,3.30964
1,4.48529,3.30964
1,4.70824,3.30964
1,4.92064,3.30964
1,5.12386,3.30964
1,5.31903,3.30964
1,5.50703,3.30964
1,5.68862,3.30964
1,5.86441,3.30964
1,6.03493,3.30964
1,6.20063,3.30964
1,6.36191,3.30964
1,6.51909,3.30964
1,6.67249,3.30964
1,6.82236,3.30964
1,6.96893,3.30964
1,7.11243,3.30964
1,7.25303,3.30964
1,7.3909,3.30964
1,7.5262,3.30964
1,7.65907,3.30964
1,7.78963,3.30964
1,7.91801,3.30964
1,8.0443,3.30964
1,8.16862,3.30964
1,8.29104,3.30964
1,8.41165,3.30964
0,1,4.20582
0,2,4.20582
0,3,4.20582
0,4,4.20582
1,5,4.20582
0,1,2.5
0,2,2.5
1,3,2.5
1,3.33333,2.5
1,3.63333,2.5
1,3.90856,2.5
1,4.16441,2.5
1,4.40454,2.5
1,4.63158,2.5
1,4.84749,2.5
1,5.05378,2.5
1,5.25165,2.5
1,5.44207,2.5
1,5.62582,2.5
1,5.80357,2.5
1,5.97588,2.5
1,6.14322,2.5
1,6.306,2.5
1,6.46458,2.5
1,6.61927,2.5
1,6.77034,2.5
1,6.91805,2.5
1,7.0626,2.5
1,7.20419,2.5
1,7.343,2.5
1,7.47918,2.5
1,7.61288,2.5
1,7.74424,2.5
1,7.87337,2.5
1,8.00038,2.5
1,8.12537,2.5
1,8.24844,2.5
1,8.36968,2.5
1,8.48916,2.5
0,1,4.24458
0,2,4.24458
0,3,4.24458
0,4,4.24458
0,1,2
0,2,2
1,3,2
1,3.33333,2
1,3.63333,2
1,3.90856,2
1,4.16441,2
1,4.40454,2
0,1,2.20227
0,2,2.20227
1,3,2.20227
0,1,1.5
1,2,1.5
0,1,1
1,2,1
1,2.5,1
1,2.9,1
1,3.24483,1
1,3.55301,1
1,3.83446,1
1,4.09525,1
1,4.33944,1
0,1,2.16972
0,2,2.16972
1,3,2.16972
0,1,1.5
0,1,0.5
1,2,0.5
1,2.5,0.5
1,2.9,0.5
1,3.24483,0.5
1,3.55301,0.5
1,3.83446,0.5
1,4.09525,0.5
1,4.33944,0.5
1,4.56988,0.5
1,4.78871,0.5
1,4.99753,0.5
1,5.19763,0.5
1,5.39003,0.5
1,5.57555,0.5
1,5.75491,0.5
1,5.92867,0.5
1,6.09735,0.5
1,6.26135,0.5
1,6.42106,0.5
1,6.5768,0.5
1,6.72885,0.5
0,1,3.36442
0,2,3.36442
0,3,3.36442
0,1,1.5
1,2,1.5
1,2.5,1.5
1,2.9,1.5
1,3.24483,1.5
0,1,1.62241
1,2,1.62241
1,2.5,1.62241
1,2.9,1.62241
1,3.24483,1.62241
1,3.55301,1.62241
1,3.83446,1.62241
1,4.09525,1.62241
1,4.33944,1.62241
1,4.56988,1.62241
1,4.78871,1.62241
1,4.99753,1.62241
1,5.19763,1.62241
1,5.39003,1.62241
1,5.57555,1.62241
1,5.75491,1.62241
1,5.92867,1.62241
1,6.09735,1.62241
1,6.26135,1.62241
1,6.42106,1.62241
1,6.5768,1.62241
1,6.72885,1.62241
1,6.87746,1.62241
1,7.02286,1.62241
1,7.16526,1.62241
1,7.30482,1.62241
0,1,3.65241
0,2,3.65241
0,3,3.65241
1,4,3.65241
1,4.25,3.65241
0,1,2.125
0,2,2.125
0,1,1
1,2,1
0,1,1
1,2,1
1,2.5,1
1,2.9,1
1,3.24483,1
1,3.55301,1
1,3.83446,1
1,4.09525,1
1,4.33944,1
0,1,2.16972
0,2,2.16972
1,3,2.16972
1,3.33333,2.16972
1,3.63333,2.16972
1,3.90856,2.16972
0,1,1.95428
1,2,1.95428
1,2.5,1.95428
1,2.9,1.95428
1,3.24483,1.95428
1,3.55301,1.95428
1,3.83446,1.95428
1,4.09525,1.95428
1,4.33944,1.95428
1,4.56988,1.95428
1,4.78871,1.95428
0,1,2.39435
0,1,0.5
1,2,0.5
1,2.5,0.5
1,2.9,0.5
1,3.24483,0.5
1,3.55301,0.5
1,3.83446,0.5
0,1,1.91723
1,2,1.91723
1,2.5,1.91723
1,2.9,1.91723
1,3.24483,1.91723
0,1,1.62241
1,2,1.62241
1,2.5,1.62241
1,2.9,1.62241
1,3.24483,1.62241
1,3.55301,1.62241
1,3.83446,1.62241
1,4.09525,1.62241
1,4.33944,1.62241
1,4.56988,1.62241
1,4.78871,1.62241
1,4.99753,1.62241
1,5.19763,1.62241
1,5.39003,1.62241
1,5.57555,1.62241
1,5.75491,1.62241
1,5.92867,1.62241
1,6.09735,1.62241
1,6.26135,1.62241
1,6.42106,1.62241
1,6.5768,1.62241
1,6.72885,1.62241
0,1,3.36442
0,2,3.36442
0,3,3.36442
0,1,1.5
1,2,1.5
0,1,1
1,2,1
1,2.5,1
1,2.9,1
1,3.24483,1
1,3.55301,1
1,3.83446,1
0,1,1.91723
0,1,0.5
1,2,0.5
1,2.5,0.5
1,2.9,0.5
1,3.24483,0.5
1,3.55301,0.5
1,3.83446,0.5
1,4.09525,0.5
1,4.33944,0.5
1,4.56988,0.5
1,4.78871,0.5
1,4.99753,0.5
1,5.19763,0.5
1,5.39003,0.5
1,5.57555,0.5
1,5.75491,0.5
1,5.92867,0.5
1,6.09735,0.5
1,6.26135,0.5
1,6.42106,0.5
1,6.5768,0.5
1,6.72885,0.5
1,6.87746,0.5
1,7.02286,0.5
1,7.16526,0.5
1,7.30482,0.5
1,7.44171,0.5
1,7.57609,0.5
1,7.70809,0.5
1,7.83782,0.5
1,7.96541,0.5
1,8.09095,0.5
1,8.21454,0.5
1,8.33628,0.5
1,8.45624,0.5
1,8.57449,0.5
1,8.69112,0.5
1,8.80618,0.5
1,8.91974,0.5
1,9.03185,0.5
1,9.14257,0.5
1,9.25194,0.5
1,9.36003,0.5
1,9.46687,0.5
1,9.5725,0.5
1,9.67696,0.5
1,9.7803,0.5
1,9.88255,0.5
1,9.98374,0.5
1,10.0839,0.5
1,10.1831,0.5
0,1,5.09153
0,1,0.5
1,2,0.5
1,2.5,0.5
1,2.9,0.5
1,3.24483,0.5
1,3.55301,0.5
0,1,1.77651
1,2,1.77651
0,1,1
1,2,1
1,2.5,1
1,2.9,1
1,3.24483,1
1,3.55301,1
1,3.83446,1
1,4.09525,1
1,4.33944,1
1,4.56988,1
1,4.78871,1
1,4.99753,1
1,5.19763,1
1,5.39003,1
1,5.57555,1
1,5.75491,1
1,5.92867,1
1,6.09735,1
1,6.26135,1
1,6.42106,1
0,1,3.21053
0,2,3.21053
0,3,3.21053
1,4,3.21053
1,4.25,3.21053
1,4.48529,3.21053
1,4.70824,3.21053
1,4.92064,3.21053
1,5.12386,3.21053
1,5.31903,3.21053
1,5.50703,3.21053
1,5.68862,3.21053
1,5.86441,3.21053
1,6.03493,3.21053
1,6.20063,3.21053
1,6.36191,3.21053
1,6.51909,3.21053
1,6.67249,3.21053
1,6.82236,3.21053
1,6.96893,3.21053
1,7.11243,3.21053
1,7.25303,3.21053
1,7.3909,3.21053
1,7.5262,3.21053
1,7.65907,3.21053
1,7.78963,3.21053
1,7.91801,3.21053
1,8.0443,3.21053
1,8.16862,3.21053
1,8.29104,3.21053
0,1,4.14552
0,2,4.14552
0,3,4.14552
0,4,4.14552
1,5,4.14552
1,5.2,4.14552
1,5.39231,4.14552
1,5.57776,4.14552
1,5.75704,4.14552
1,5.93074,4.14552
1,6.09935,4.14552
1,6.26331,4.14552
1,6.42297,4.14552
1,6.57866,4.14552
1,6.73066,4.14552
1,6.87924,4.14552
1,7.0246,4.14552
0,1,3.5123
0,1,0.5
1,2,0.5
1,2.5,0.5
1,2.9,0.5
0,1,1.45
1,2,1.45
1,2.5,1.45
1,2.9,1.45
1,3.24483,1.45
1,3.55301,1.45
0,1,1.77651
1,2,1.77651
1,2.5,1.77651
1,2.9,1.77651
1,3.24483,1.77651
1,3.55301,1.77651
1,3.83446,1.77651
1,4.09525,1.77651
1,4.33944,1.77651
1,4.56988,1.77651
1,4.78871,1.77651
1,4.99753,1.77651
1,5.19763,1.77651
1,5.39003,1.77651
1,5.57555,1.77651
1,5.75491,1.77651
1,5.92867,1.77651
1,6.09735,1.77651
1,6.26135,1.77651
1,6.42106,1.77651
1,6.5768,1.77651
1,6.72885,1.77651
0,1,3.36442
0,1,0.5
1,2,0.5
0,1,1
1,2,1
1,2.5,1
1,2.9,1
1,3.24483,1
1,3.55301,1
1,3.83446,1
1,4.09525,1
1,4.33944,1
1,4.56988,1
0,1,2.28494
0,2,2.28494
1,3,2.28494
0,1,1.5
1,2,1.5
1,2.5,1.5
1,2.9,1.5
1,3.24483,1.5
1,3.55301,1.5
1,3.83446,1.5
1,4.09525,1.5
1,4.33944,1.5
1,4.56988,1.5
1,4.78871,1.5
1,4.99753,1.5
1,5.19763,1.5
1,5.39003,1.5
1,5.57555,1.5
0,1,2.78778
0,2,2.78778
1,3,2.78778
0,1,1.5
1,2,1.5
1,2.5,1.5
1,2.9,1.5
1,3.24483,1.5
1,3.55301,1.5
1,3.83446,1.5
1,4.09525,1.5
1,4.33944,1.5
1,4.56988,1.5
1,4.78871,1.5
1,4.99753,1.5
1,5.19763,1.5
1,5.39003,1.5
1,5.57555,1.5
1,5.75491,1.5
1,5.92867,1.5
1,6.09735,1.5
1,6.26135,1.5
1,6.42106,1.5
1,6.5768,1.5
1,6.72885,1.5
1,6.87746,1.5
1,7.02286,1.5
1,7.16526,1.5
1,7.30482,1.5
1,7.44171,1.5
1,7.57609,1.5
1,7.70809,1.5
1,7.83782,1.5
1,7.96541,1.5
1,8.09095,1.5
1,8.21454,1.5
1,8.33628,1.5
1,8.45624,1.5
1,8.57449,1.5
1,8.69112,1.5
0,1,4.34556
0,2,4.34556
0,3,4.34556
0,4,4.34556
1,5,4.34556
1,5.2,4.34556
1,5.39231,4.34556
1,5.57776,4.34556
1,5.75704,4.34556
1,5.93074,4.34556
1,6.09935,4.34556
1,6.26331,4.34556
1,6.42297,4.34556
1,6.57866,4.34556
1,6.73066,4.34556
1,6.87924,4.34556
1,7.0246,4.34556
1,7.16696,4.34556
1,7.30649,4.34556
1,7.44335,4.34556
1,7.5777,4.34556
1,7.70967,4.34556
1,7.83937,4.34556
1,7.96694,4.34556
0,1,3.98347
0,2,3.98347
0,3,3.98347
1,4,3.98347
1,4.25,3.98347
1,4.48529,3.98347
1,4.70824,3.98347
1,4.92064,3.98347
0,1,2.46032
0,2,2.46032
1,3,2.46032
1,3.33333,2.46032
1,3.63333,2.46032
1,3.90856,2.46032
1,4.16441,2.46032
1,4.40454,2.46032
0,1,2.20227
0,2,2.20227
0,1,1
1,2,1
1,2.5,1
1,2.9,1
1,3.24483,1
1,3.55301,1
1,3.83446,1
1,4.09525,1
1,4.33944,1
1,4.56988,1
0,1,2.28494
0,2,2.28494
1,3,2.28494
1,3.33333,2.28494
1,3.63333,2.28494
1,3.90856,2.28494
1,4.16441,2.28494
1,4.40454,2.28494
1,4.63158,2.28494
1,4.84749,2.28494
1,5.05378,2.28494
1,5.25165,2.28494
1,5.44207,2.28494
1,5.62582,2.28494
1,5.80357,2.28494
1,5.97588,2.28494
0,1,2.98794
0,1,0.5
1,2,0.5
0,1,1
1,2,1
1,2.5,1
1,2.9,1
1,3.24483,1
1,3.55301,1
1,3.83446,1
1,4.09525,1
1,4.33944,1
1,4.56988,1
1,4.78871,1
1,4.99753,1
0,1,2.49877
0,2,2.49877
1,3,2.49877
1,3.33333,2.49877
1,3.63333,2.49877
